Devices
1000
,,Seat Plate - Force,,,Seat Plate - Moment,,,Seat Plate - CoP,,,Foot Plate - Force,,,Foot Plate - Moment,,,Foot Plate - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
12,4,-6.56952,-2.33612,-629.592,-187418,12138.2,4074.28,69.2795,376.296,7.86,2.38556,6.30646,-118.959,4299.96,-1698.49,1264.11,81.7221,748.854,-478
12,5,-6.87469,-5.0827,-626.54,-185220,13511.5,3524.96,71.5652,374.239,7.86,0.24933,5.39093,-123.232,4208.41,-1423.83,1676.1,84.446,750.85,-478
12,6,-7.17987,-4.47235,-627.761,-187967,13236.8,4760.92,71.0858,378.04,7.86,1.16486,8.74786,-125.673,3842.2,-1423.83,1813.43,84.6704,754.427,-478
12,7,-6.56952,-6.3034,-620.436,-186594,13236.8,3799.62,71.3347,379.361,7.86,1.16486,6.30646,-125.063,4208.41,-5543.7,1676.1,51.6727,751.35,-478
12,8,-5.65399,-4.77752,-628.371,-189340,11314.2,3936.95,68.0056,379.934,7.86,1.16486,7.52716,-123.842,3750.64,-1423.83,-795.824,84.5029,754.714,-478
12,9,-6.56952,-4.77752,-625.93,-187143,13328.4,3387.63,71.2937,377.599,7.86,3.30109,7.52716,-125.063,4208.41,-1423.83,1401.44,84.6151,751.35,-478
13,0,-5.34881,-5.38788,-628.371,-187418,12596,4074.28,70.0454,376.875,7.86,1.47003,5.69611,-123.232,3842.2,-4719.73,1676.1,57.7004,753.821,-478
13,1,-5.65399,-6.91376,-625.93,-187967,14884.8,3662.29,73.7803,378.916,7.86,-0.0558454,7.52716,-126.894,4208.41,-1423.83,2362.75,84.7794,751.835,-478
13,2,-7.79022,-4.77752,-625.93,-189340,13236.8,4074.28,71.1475,381.11,7.86,0.859682,7.83234,-122.621,4208.41,-1698.49,1813.43,82.1485,750.68,-478
13,3,-7.79022,-5.69305,-628.371,-187967,12596,3662.29,70.0454,377.749,7.86,1.77521,5.69611,-121.401,4483.06,-1973.14,1264.11,79.7469,748.072,-478
13,4,-6.26434,-5.69305,-635.695,-188242,12962.2,3799.62,70.3905,374.734,7.86,0.859682,7.22199,-120.79,4391.51,1048.1,2088.09,104.677,748.644,-478
13,5,-5.65399,-5.0827,-627.15,-188242,14243.9,3799.62,72.7121,378.769,7.86,1.16486,7.83234,-122.011,4757.72,-1698.49,3049.39,82.0793,746.006,-478
13,6,-5.95917,-4.77752,-628.371,-188791,13236.8,4486.27,71.0653,379.06,7.86,-3.71795,8.44269,-121.401,4391.51,-1423.83,1950.76,84.2717,748.826,-478
13,7,-6.26434,-5.38788,-626.54,-188516,13236.8,3936.95,71.1269,379.5,7.86,0.24933,10.5789,-121.401,3933.75,1597.41,2088.09,109.158,752.597,-478
13,8,-7.17987,-5.38788,-627.761,-187692,12962.2,5310.24,70.6483,377.602,7.86,1.16486,9.96857,-118.959,4483.06,-1698.49,2637.4,81.7221,747.314,-478
13,9,-5.65399,-5.0827,-629.592,-186044,13236.8,4074.28,71.0245,374.115,7.86,0.554506,8.13751,-120.79,4666.17,-1149.17,2362.75,86.4863,746.37,-478
14,0,-7.48504,-4.77752,-628.371,-188791,13419.9,3524.96,71.3567,379.06,7.86,-1.8869,9.35822,-122.621,5307.04,-1698.49,1813.43,82.1485,741.72,-478
14,1,-6.56952,-2.94647,-624.099,-187967,13236.8,3524.96,71.2095,379.797,7.86,0.554506,6.91681,-123.842,4391.51,-874.511,1676.1,88.9385,749.539,-478
14,2,-7.17987,-4.16717,-628.981,-186319,12870.6,3936.95,70.4626,374.839,7.86,0.859682,6.61163,-125.063,3842.2,-1423.83,714.796,84.6151,754.278,-478
14,3,-3.51776,-4.47235,-629.592,-187692,13145.3,4211.61,70.8791,376.733,7.86,3.91144,6.00128,-117.128,4391.51,-325.194,1126.78,93.2236,747.507,-478
14,4,-7.17987,-4.16717,-620.436,-187967,13419.9,4898.25,71.6298,381.574,7.86,0.24933,5.69611,-125.063,6039.46,-4719.73,1676.1,58.2612,736.709,-478
14,5,-5.95917,-4.16717,-627.15,-187692,12779.1,3387.63,70.3764,377.893,7.86,0.24933,5.69611,-126.284,4483.06,-1423.83,1126.78,84.7252,749.5,-478
14,6,-5.95917,-4.77752,-626.54,-186594,12779.1,3799.62,70.3963,376.431,7.86,0.859682,7.52716,-124.453,4208.41,-1149.17,1950.76,86.7662,751.185,-478
